sector,indicator,country,year,variable,value,unit
Electricity,Coal power share in total electricity generation,RU,2011,historic,15.54215048,%
Electricity,Coal power share in total electricity generation,RU,2012,historic,15.74945783,%
Electricity,Coal power share in total electricity generation,RU,2013,historic,15.22169765,%
Electricity,Coal power share in total electricity generation,RU,2014,historic,14.78792431,%
Electricity,Coal power share in total electricity generation,RU,2015,historic,14.82165832,%
Electricity,Coal power share in total electricity generation,RU,2016,historic,15.68114092,%
Electricity,Coal power share in total electricity generation,RU,2017,historic,15.97332286,%
Electricity,Coal power share in total electricity generation,RU,2018,historic,15.95083758,%
Electricity,Coal power share in total electricity generation,RU,2019,historic,16.77370436,%
Electricity,Coal power share in total electricity generation,RU,2020,historic,16.186254,%
Electricity,Coal power share in total electricity generation,SA,1990,historic,0,%
Electricity,Coal power share in total electricity generation,SA,1991,historic,0,%
Electricity,Coal power share in total electricity generation,SA,1992,historic,0,%
Electricity,Coal power share in total electricity generation,SA,1993,historic,0,%
Electricity,Coal power share in total electricity generation,SA,1994,historic,0,%
Electricity,Coal power share in total electricity generation,SA,1995,historic,0,%
Electricity,Coal power share in total electricity generation,SA,1996,historic,0,%
Electricity,Coal power share in total electricity generation,SA,1997,historic,0,%
Electricity,Coal power share in total electricity generation,SA,1998,historic,0,%
Electricity,Coal power share in total electricity generation,SA,1999,historic,0,%
Electricity,Coal power share in total electricity generation,SA,2000,historic,0,%
Electricity,Coal power share in total electricity generation,SA,2001,historic,0,%
Electricity,Coal power share in total electricity generation,SA,2002,historic,0,%
Electricity,Coal power share in total electricity generation,SA,2003,historic,0,%
Electricity,Coal power share in total electricity generation,SA,2004,historic,0,%
Electricity,Coal power share in total electricity generation,SA,2005,historic,0,%
Electricity,Coal power share in total electricity generation,SA,2006,historic,0,%
Electricity,Coal power share in total electricity generation,SA,2007,historic,0,%
Electricity,Coal power share in total electricity generation,SA,2008,historic,0,%
Electricity,Coal power share in total electricity generation,SA,2009,historic,0,%
Electricity,Coal power share in total electricity generation,SA,2010,historic,0,%
Electricity,Coal power share in total electricity generation,SA,2011,historic,0,%
Electricity,Coal power share in total electricity generation,SA,2012,historic,0,%
Electricity,Coal power share in total electricity generation,SA,2013,historic,0,%
Electricity,Coal power share in total electricity generation,SA,2014,historic,0,%
Electricity,Coal power share in total electricity generation,SA,2015,historic,0,%
Electricity,Coal power share in total electricity generation,SA,2016,historic,0,%
Electricity,Coal power share in total electricity generation,SA,2017,historic,0,%
Electricity,Coal power share in total electricity generation,SA,2018,historic,0,%
Electricity,Coal power share in total electricity generation,SA,2019,historic,0,%
Electricity,Coal power share in total electricity generation,ZA,1991,historic,93.3194004,%
Electricity,Coal power share in total electricity generation,ZA,1992,historic,93.97926324,%
Electricity,Coal power share in total electricity generation,ZA,1993,historic,95.73087373,%
Electricity,Coal power share in total electricity generation,ZA,1994,historic,93.86145538,%
Electricity,Coal power share in total electricity generation,ZA,1996,historic,93.40638409,%
Electricity,Coal power share in total electricity generation,ZA,1997,historic,92.83527634,%
Electricity,Coal power share in total electricity generation,ZA,1998,historic,92.39877016,%
Electricity,Coal power share in total electricity generation,ZA,1999,historic,93.13448623,%
Electricity,Coal power share in total electricity generation,ZA,2001,historic,93.74702771,%
Electricity,Coal power share in total electricity generation,ZA,2002,historic,93.3012756,%
Electricity,Coal power share in total electricity generation,ZA,2003,historic,94.10459766,%
Electricity,Coal power share in total electricity generation,ZA,2004,historic,93.94097871,%
Electricity,Coal power share in total electricity generation,ZA,2006,historic,94.69844649,%
Electricity,Coal power share in total electricity generation,ZA,2007,historic,94.75355086,%
Electricity,Coal power share in total electricity generation,ZA,2008,historic,94.24778588,%
Electricity,Coal power share in total electricity generation,ZA,2009,historic,94.08180216,%
Electricity,Coal power share in total electricity generation,ZA,2011,historic,93.78370882,%
Electricity,Coal power share in total electricity generation,ZA,2012,historic,94.60953345,%
Electricity,Coal power share in total electricity generation,ZA,2013,historic,93.75770167,%
Electricity,Coal power share in total electricity generation,ZA,2014,historic,93.05410248,%
Electricity,Coal power share in total electricity generation,ZA,2016,historic,90.79225345,%
Electricity,Coal power share in total electricity generation,ZA,2018,historic,90.46253678,%
Electricity,Coal power share in total electricity generation,ZA,2019,historic,89.48335683,%
Electricity,Coal power share in total electricity generation,ZA,2020,historic,89.49126829,%
Electricity,Coal power share in total electricity generation,KR,1990,historic,16.76077858,%
Electricity,Coal power share in total electricity generation,KR,1991,historic,14.42761909,%
Electricity,Coal power share in total electricity generation,KR,1992,historic,13.88862094,%
Electricity,Coal power share in total electricity generation,KR,1993,historic,21.8764638,%
Electricity,Coal power share in total electricity generation,KR,1994,historic,25.93716773,%
Electricity,Coal power share in total electricity generation,KR,1995,historic,27.22329261,%
Electricity,Coal power share in total electricity generation,KR,1996,historic,28.33098887,%
Electricity,Coal power share in total electricity generation,KR,1997,historic,31.1979434,%
Electricity,Coal power share in total electricity generation,KR,1998,historic,37.17423601,%
Electricity,Coal power share in total electricity generation,KR,1999,historic,35.87964142,%
Electricity,Coal power share in total electricity generation,KR,2000,historic,38.60830566,%
Electricity,Coal power share in total electricity generation,KR,2001,historic,39.92631099,%
Electricity,Coal power share in total electricity generation,KR,2002,historic,40.58107239,%
Electricity,Coal power share in total electricity generation,KR,2003,historic,39.10999997,%
Electricity,Coal power share in total electricity generation,KR,2004,historic,38.80478544,%
Electricity,Coal power share in total electricity generation,KR,2005,historic,38.3606532,%
Electricity,Coal power share in total electricity generation,KR,2006,historic,38.01277749,%
Electricity,Coal power share in total electricity generation,KR,2007,historic,40.0802996,%
Electricity,Coal power share in total electricity generation,KR,2008,historic,43.19564081,%
Electricity,Coal power share in total electricity generation,KR,2009,historic,46.24199648,%
Electricity,Coal power share in total electricity generation,KR,2010,historic,44.14496757,%
Electricity,Coal power share in total electricity generation,KR,2011,historic,43.17213822,%
Electricity,Coal power share in total electricity generation,KR,2012,historic,45.0802829,%
Electricity,Coal power share in total electricity generation,KR,2013,historic,41.42883967,%
Electricity,Coal power share in total electricity generation,KR,2014,historic,42.40967563,%
Electricity,Coal power share in total electricity generation,KR,2015,historic,43.0903001,%
Electricity,Coal power share in total electricity generation,KR,2016,historic,41.99933431,%
Electricity,Coal power share in total electricity generation,KR,2017,historic,45.40824215,%
Electricity,Coal power share in total electricity generation,KR,2018,historic,44.06107131,%
Electricity,Coal power share in total electricity generation,KR,2019,historic,42.57033323,%
Electricity,Coal power share in total electricity generation,KR,2020,historic,38.87194756,%
Electricity,Coal power share in total electricity generation,CH,1990,historic,0.072759022,%
